"","DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","What","Number","Shape","DepthMin","DepthMax","DurationMin","DurationMax","Shallow","Deep","start","end","t.diff","flag","divenum","depth","duration"
"2356","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 4:47","10/23/16 4:49","Dive",1,"V",81,82.5,107,109,NA,NA,2016-10-23 00:47:00,2016-10-23 00:49:00,0,0,1056,81.75,108
"2357","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 4:49","10/23/16 4:55","Surface",NA,"",NA,NA,339,341,252,88,2016-10-23 00:49:00,2016-10-23 00:55:00,0,0,1056,NA,340
"2358","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 4:55","10/23/16 5:04","Dive",1,"U",640,655.5,539,541,NA,NA,2016-10-23 00:55:00,2016-10-23 01:04:00,0,0,1057,647.75,540
"2359","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 5:04","10/23/16 5:05","Surface",NA,"",NA,NA,99,101,87,13,2016-10-23 01:04:00,2016-10-23 01:05:00,0,0,1057,NA,100
"2360","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 5:05","10/23/16 5:08","Dive",1,"U",50.5,51,121,123,NA,NA,2016-10-23 01:05:00,2016-10-23 01:08:00,0,0,1058,50.75,122
"2361","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 5:08","10/23/16 6:14","Surface",NA,"",NA,NA,3999,4001,2194,1806,2016-10-23 01:08:00,2016-10-23 02:14:00,0,0,1058,NA,4000
"2362","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 6:14","10/23/16 6:23","Dive",1,"Square",388,395.5,555,557,NA,NA,2016-10-23 02:14:00,2016-10-23 02:23:00,0,0,1059,391.75,556
"2363","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 6:23","10/23/16 6:26","Surface",NA,"",NA,NA,149,151,116,34,2016-10-23 02:23:00,2016-10-23 02:26:00,0,0,1059,NA,150
"2367","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 7:59","10/23/16 8:07","Dive",1,"U",348,355.5,503,505,NA,NA,2016-10-23 03:59:00,2016-10-23 04:07:00,0,0,1060,351.75,504
"2368","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 8:07","10/23/16 8:11","Surface",NA,"",NA,NA,245,247,175,71,2016-10-23 04:07:00,2016-10-23 04:11:00,0,0,1060,NA,246
"2369","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 8:11","10/23/16 8:23","Dive",1,"U",752,767.5,685,687,NA,NA,2016-10-23 04:11:00,2016-10-23 04:23:00,0,0,1061,759.75,686
"2370","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 8:23","10/23/16 8:29","Surface",NA,"",NA,NA,359,361,174,186,2016-10-23 04:23:00,2016-10-23 04:29:00,0,0,1061,NA,360
"2371","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 8:29","10/23/16 8:32","Dive",1,"U",55.5,56.5,173,175,NA,NA,2016-10-23 04:29:00,2016-10-23 04:32:00,0,0,1062,56,174
"2372","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 8:32","10/23/16 8:33","Surface",NA,"",NA,NA,69,71,61,9,2016-10-23 04:32:00,2016-10-23 04:33:00,0,0,1062,NA,70
"2373","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 8:33","10/23/16 8:39","Dive",1,"U",138,141.5,353,355,NA,NA,2016-10-23 04:33:00,2016-10-23 04:39:00,0,0,1063,139.75,354
"2374","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 8:39","10/23/16 8:43","Surface",NA,"",NA,NA,257,259,92,166,2016-10-23 04:39:00,2016-10-23 04:43:00,0,0,1063,NA,258
"2378","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 21:59","10/23/16 22:09","Dive",1,"U",444,451.5,611,613,NA,NA,2016-10-23 17:59:00,2016-10-23 18:09:00,0,0,1064,447.75,612
"2379","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 22:09","10/23/16 22:12","Surface",NA,"",NA,NA,173,175,157,17,2016-10-23 18:09:00,2016-10-23 18:12:00,0,0,1064,NA,174
"2380","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 22:12","10/23/16 22:23","Dive",1,"U",420,427.5,671,673,NA,NA,2016-10-23 18:12:00,2016-10-23 18:23:00,0,0,1065,423.75,672
"2381","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 22:23","10/23/16 22:26","Surface",NA,"",NA,NA,157,159,148,10,2016-10-23 18:23:00,2016-10-23 18:26:00,0,0,1065,NA,158
"2382","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 22:26","10/23/16 22:36","Dive",1,"U",420,427.5,613,615,NA,NA,2016-10-23 18:26:00,2016-10-23 18:36:00,0,0,1066,423.75,614
"2383","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 22:36","10/23/16 22:55","Surface",NA,"",NA,NA,1131,1133,949,183,2016-10-23 18:36:00,2016-10-23 18:55:00,0,0,1066,NA,1132
"2384","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 22:55","10/23/16 23:07","Dive",1,"U",800,815.5,719,721,NA,NA,2016-10-23 18:55:00,2016-10-23 19:07:00,0,0,1067,807.75,720
"2385","Tt0022",110608,NA,"Transmission","Mk10",1,"10/23/16 23:07","10/23/16 23:12","Surface",NA,"",NA,NA,317,319,277,41,2016-10-23 19:07:00,2016-10-23 19:12:00,0,0,1067,NA,318
"2389","Tt0022",110608,NA,"Transmission","Mk10",3,"10/24/16 0:55","10/24/16 1:03","Dive",1,"U",396,403.5,503,505,NA,NA,2016-10-23 20:55:00,2016-10-23 21:03:00,0,0,1068,399.75,504
"2390","Tt0022",110608,NA,"Transmission","Mk10",3,"10/24/16 1:03","10/24/16 1:07","Surface",NA,"",NA,NA,205,207,166,40,2016-10-23 21:03:00,2016-10-23 21:07:00,0,0,1068,NA,206
"2391","Tt0022",110608,NA,"Transmission","Mk10",3,"10/24/16 1:07","10/24/16 1:16","Dive",1,"U",492,499.5,549,551,NA,NA,2016-10-23 21:07:00,2016-10-23 21:16:00,0,0,1069,495.75,550
"2392","Tt0022",110608,NA,"Transmission","Mk10",3,"10/24/16 1:16","10/24/16 1:20","Surface",NA,"",NA,NA,211,213,185,27,2016-10-23 21:16:00,2016-10-23 21:20:00,0,0,1069,NA,212
"2393","Tt0022",110608,NA,"Transmission","Mk10",3,"10/24/16 1:20","10/24/16 1:25","Dive",1,"U",308,315.5,337,339,NA,NA,2016-10-23 21:20:00,2016-10-23 21:25:00,0,0,1070,311.75,338
"2394","Tt0022",110608,NA,"Transmission","Mk10",3,"10/24/16 1:25","10/24/16 1:29","Surface",NA,"",NA,NA,219,221,170,50,2016-10-23 21:25:00,2016-10-23 21:29:00,0,0,1070,NA,220
"2395","Tt0022",110608,NA,"Transmission","Mk10",3,"10/24/16 1:29","10/24/16 1:38","Dive",1,"U",500,511.5,567,569,NA,NA,2016-10-23 21:29:00,2016-10-23 21:38:00,0,0,1071,505.75,568
"2396","Tt0022",110608,NA,"Transmission","Mk10",3,"10/24/16 1:38","10/24/16 1:44","Surface",NA,"",NA,NA,323,325,219,105,2016-10-23 21:38:00,2016-10-23 21:44:00,0,0,1071,NA,324
"2400","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 1:47","10/24/16 1:49","Dive",1,"U",93,94.5,143,145,NA,NA,2016-10-23 21:47:00,2016-10-23 21:49:00,0,0,1072,93.75,144
"2401","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 1:49","10/24/16 1:53","Surface",NA,"",NA,NA,227,229,221,7,2016-10-23 21:49:00,2016-10-23 21:53:00,0,0,1072,NA,228
"2402","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 1:53","10/24/16 1:54","Dive",1,"U",75,76.5,69,71,NA,NA,2016-10-23 21:53:00,2016-10-23 21:54:00,0,0,1073,75.75,70
"2403","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 1:54","10/24/16 1:55","Surface",NA,"",NA,NA,31,33,25,7,2016-10-23 21:54:00,2016-10-23 21:55:00,0,0,1073,NA,32
"2404","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 1:55","10/24/16 1:56","Dive",1,"U",75,76.5,85,87,NA,NA,2016-10-23 21:55:00,2016-10-23 21:56:00,0,0,1074,75.75,86
"2405","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 1:56","10/24/16 1:58","Surface",NA,"",NA,NA,127,129,54,74,2016-10-23 21:56:00,2016-10-23 21:58:00,0,0,1074,NA,128
"2406","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 1:58","10/24/16 2:00","Dive",1,"U",83,84.5,101,103,NA,NA,2016-10-23 21:58:00,2016-10-23 22:00:00,0,0,1075,83.75,102
"2407","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 2:00","10/24/16 2:00","Surface",NA,"",NA,NA,19,21,17,3,2016-10-23 22:00:00,2016-10-23 22:00:00,0,0,1075,NA,20
"2408","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 2:00","10/24/16 2:01","Dive",1,"U",63,64.5,67,69,NA,NA,2016-10-23 22:00:00,2016-10-23 22:01:00,0,0,1076,63.75,68
"2409","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 2:01","10/24/16 2:02","Surface",NA,"",NA,NA,61,63,52,10,2016-10-23 22:01:00,2016-10-23 22:02:00,0,0,1076,NA,62
"2411","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 7:03","10/24/16 7:10","Dive",1,"U",348,355.5,435,437,NA,NA,2016-10-24 03:03:00,2016-10-24 03:10:00,18060,1,1077,351.75,436
"2412","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 7:10","10/24/16 7:14","Surface",NA,"",NA,NA,225,227,131,95,2016-10-24 03:10:00,2016-10-24 03:14:00,0,0,1077,NA,226
"2413","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 7:14","10/24/16 7:22","Dive",1,"U",452,459.5,479,481,NA,NA,2016-10-24 03:14:00,2016-10-24 03:22:00,0,0,1078,455.75,480
"2414","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 7:22","10/24/16 7:30","Surface",NA,"",NA,NA,485,487,314,172,2016-10-24 03:22:00,2016-10-24 03:30:00,0,0,1078,NA,486
"2415","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 7:30","10/24/16 7:37","Dive",1,"U",468,475.5,457,459,NA,NA,2016-10-24 03:30:00,2016-10-24 03:37:00,0,0,1079,471.75,458
"2416","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 7:37","10/24/16 7:52","Surface",NA,"",NA,NA,875,877,565,311,2016-10-24 03:37:00,2016-10-24 03:52:00,0,0,1079,NA,876
"2417","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 7:52","10/24/16 7:57","Dive",1,"U",158,161.5,281,283,NA,NA,2016-10-24 03:52:00,2016-10-24 03:57:00,0,0,1080,159.75,282
"2418","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 7:57","10/24/16 8:03","Surface",NA,"",NA,NA,395,397,243,153,2016-10-24 03:57:00,2016-10-24 04:03:00,0,0,1080,NA,396
"2419","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 8:03","10/24/16 8:06","Dive",1,"U",57,58.5,143,145,NA,NA,2016-10-24 04:03:00,2016-10-24 04:06:00,0,0,1081,57.75,144
"2420","Tt0022",110608,NA,"Transmission","Mk10",2,"10/24/16 8:06","10/24/16 8:14","Surface",NA,"",NA,NA,515,517,300,216,2016-10-24 04:06:00,2016-10-24 04:14:00,0,0,1081,NA,516
"2422","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:15","10/24/16 8:16","Dive",1,"U",75,76.5,109,111,NA,NA,2016-10-24 04:15:00,2016-10-24 04:16:00,60,1,1082,75.75,110
"2423","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:16","10/24/16 8:18","Surface",NA,"",NA,NA,75,77,59,17,2016-10-24 04:16:00,2016-10-24 04:18:00,0,0,1082,NA,76
"2424","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:18","10/24/16 8:21","Dive",1,"Square",85,86.5,189,191,NA,NA,2016-10-24 04:18:00,2016-10-24 04:21:00,0,0,1083,85.75,190
"2425","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:21","10/24/16 8:25","Surface",NA,"",NA,NA,229,231,156,74,2016-10-24 04:21:00,2016-10-24 04:25:00,0,0,1083,NA,230
"2426","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:25","10/24/16 8:32","Dive",1,"U",324,331.5,421,423,NA,NA,2016-10-24 04:25:00,2016-10-24 04:32:00,0,0,1084,327.75,422
"2427","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:32","10/24/16 8:34","Surface",NA,"",NA,NA,115,117,97,19,2016-10-24 04:32:00,2016-10-24 04:34:00,0,0,1084,NA,116
"2428","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:34","10/24/16 8:38","Dive",1,"U",122,125.5,263,265,NA,NA,2016-10-24 04:34:00,2016-10-24 04:38:00,0,0,1085,123.75,264
"2429","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:38","10/24/16 8:42","Surface",NA,"",NA,NA,231,233,127,105,2016-10-24 04:38:00,2016-10-24 04:42:00,0,0,1085,NA,232
"2430","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:42","10/24/16 8:49","Dive",1,"U",300,307.5,423,425,NA,NA,2016-10-24 04:42:00,2016-10-24 04:49:00,0,0,1086,303.75,424
"2431","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 8:49","10/24/16 8:59","Surface",NA,"",NA,NA,587,589,474,114,2016-10-24 04:49:00,2016-10-24 04:59:00,0,0,1086,NA,588
"2433","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 18:48","10/24/16 18:50","Dive",1,"U",119,121.5,133,135,NA,NA,2016-10-24 14:48:00,2016-10-24 14:50:00,35340,1,1087,120.25,134
"2434","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 18:50","10/24/16 19:11","Surface",NA,"",NA,NA,1287,1289,1039,249,2016-10-24 14:50:00,2016-10-24 15:11:00,0,0,1087,NA,1288
"2435","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 19:11","10/24/16 19:21","Dive",1,"U",146,149.5,613,615,NA,NA,2016-10-24 15:11:00,2016-10-24 15:21:00,0,0,1088,147.75,614
"2436","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 19:21","10/24/16 19:25","Surface",NA,"",NA,NA,227,229,206,22,2016-10-24 15:21:00,2016-10-24 15:25:00,0,0,1088,NA,228
"2437","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 19:25","10/24/16 19:38","Dive",1,"U",640,655.5,791,793,NA,NA,2016-10-24 15:25:00,2016-10-24 15:38:00,0,0,1089,647.75,792
"2438","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 19:38","10/24/16 20:25","Surface",NA,"",NA,NA,2769,2771,2413,357,2016-10-24 15:38:00,2016-10-24 16:25:00,0,0,1089,NA,2770
"2439","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 20:25","10/24/16 20:27","Dive",1,"U",69,70.5,157,159,NA,NA,2016-10-24 16:25:00,2016-10-24 16:27:00,0,0,1090,69.75,158
"2440","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 20:27","10/24/16 21:50","Surface",NA,"",NA,NA,4985,4987,3860,1126,2016-10-24 16:27:00,2016-10-24 17:50:00,0,0,1090,NA,4986
"2441","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 21:50","10/24/16 22:01","Dive",1,"U",452,459.5,645,647,NA,NA,2016-10-24 17:50:00,2016-10-24 18:01:00,0,0,1091,455.75,646
"2442","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 22:01","10/24/16 22:04","Surface",NA,"",NA,NA,149,151,131,19,2016-10-24 18:01:00,2016-10-24 18:04:00,0,0,1091,NA,150
"2444","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 23:10","10/24/16 23:11","Dive",1,"U",50.5,51,83,85,NA,NA,2016-10-24 19:10:00,2016-10-24 19:11:00,3960,1,1092,50.75,84
"2445","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 23:11","10/24/16 23:39","Surface",NA,"",NA,NA,1673,1675,1242,432,2016-10-24 19:11:00,2016-10-24 19:39:00,0,0,1092,NA,1674
"2446","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 23:39","10/24/16 23:41","Dive",1,"V",119,121.5,129,131,NA,NA,2016-10-24 19:39:00,2016-10-24 19:41:00,0,0,1093,120.25,130
"2447","Tt0022",110608,NA,"Transmission","Mk10",1,"10/24/16 23:41","10/25/16 0:15","Surface",NA,"",NA,NA,2033,2035,1312,722,2016-10-24 19:41:00,2016-10-24 20:15:00,0,0,1093,NA,2034
"2448","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 0:15","10/25/16 0:19","Dive",1,"V",210,213.5,221,223,NA,NA,2016-10-24 20:15:00,2016-10-24 20:19:00,0,0,1094,211.75,222
"2449","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 0:19","10/25/16 0:33","Surface",NA,"",NA,NA,835,837,620,216,2016-10-24 20:19:00,2016-10-24 20:33:00,0,0,1094,NA,836
"2450","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 0:33","10/25/16 0:35","Dive",1,"U",111,112.5,157,159,NA,NA,2016-10-24 20:33:00,2016-10-24 20:35:00,0,0,1095,111.75,158
"2451","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 0:35","10/25/16 0:40","Surface",NA,"",NA,NA,319,321,268,52,2016-10-24 20:35:00,2016-10-24 20:40:00,0,0,1095,NA,320
"2452","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 0:40","10/25/16 0:46","Dive",1,"U",268,275.5,323,325,NA,NA,2016-10-24 20:40:00,2016-10-24 20:46:00,0,0,1096,271.75,324
"2453","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 0:46","10/25/16 0:49","Surface",NA,"",NA,NA,191,193,192,0,2016-10-24 20:46:00,2016-10-24 20:49:00,0,0,1096,NA,192
"2455","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 0:50","10/25/16 0:57","Dive",1,"Square",316,323.5,463,465,NA,NA,2016-10-24 20:50:00,2016-10-24 20:57:00,60,1,1097,319.75,464
"2456","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 0:57","10/25/16 1:14","Surface",NA,"",NA,NA,1003,1005,874,130,2016-10-24 20:57:00,2016-10-24 21:14:00,0,0,1097,NA,1004
"2457","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 1:14","10/25/16 1:21","Dive",1,"U",388,395.5,447,449,NA,NA,2016-10-24 21:14:00,2016-10-24 21:21:00,0,0,1098,391.75,448
"2458","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 1:21","10/25/16 1:24","Surface",NA,"",NA,NA,147,149,138,10,2016-10-24 21:21:00,2016-10-24 21:24:00,0,0,1098,NA,148
"2459","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 1:24","10/25/16 1:25","Dive",1,"U",57,58.5,79,81,NA,NA,2016-10-24 21:24:00,2016-10-24 21:25:00,0,0,1099,57.75,80
"2460","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 1:25","10/25/16 1:52","Surface",NA,"",NA,NA,1577,1579,1222,356,2016-10-24 21:25:00,2016-10-24 21:52:00,0,0,1099,NA,1578
"2461","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 1:52","10/25/16 1:53","Dive",1,"U",67,68.5,87,89,NA,NA,2016-10-24 21:52:00,2016-10-24 21:53:00,0,0,1100,67.75,88
"2462","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 1:53","10/25/16 1:55","Surface",NA,"",NA,NA,95,97,96,0,2016-10-24 21:53:00,2016-10-24 21:55:00,0,0,1100,NA,96
"2463","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 1:55","10/25/16 2:03","Dive",1,"V",492,499.5,499,501,NA,NA,2016-10-24 21:55:00,2016-10-24 22:03:00,0,0,1101,495.75,500
"2464","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:03","10/25/16 2:15","Surface",NA,"",NA,NA,717,719,510,208,2016-10-24 22:03:00,2016-10-24 22:15:00,0,0,1101,NA,718
"2466","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:15","10/25/16 2:16","Dive",1,"U",69,70.5,105,107,NA,NA,2016-10-24 22:15:00,2016-10-24 22:16:00,0,0,1102,69.75,106
"2467","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:16","10/25/16 2:19","Surface",NA,"",NA,NA,177,179,161,17,2016-10-24 22:16:00,2016-10-24 22:19:00,0,0,1102,NA,178
"2468","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:19","10/25/16 2:21","Dive",1,"U",75,76.5,95,97,NA,NA,2016-10-24 22:19:00,2016-10-24 22:21:00,0,0,1103,75.75,96
"2469","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:21","10/25/16 2:26","Surface",NA,"",NA,NA,319,321,237,83,2016-10-24 22:21:00,2016-10-24 22:26:00,0,0,1103,NA,320
"2470","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:26","10/25/16 2:28","Dive",1,"U",87,88.5,101,103,NA,NA,2016-10-24 22:26:00,2016-10-24 22:28:00,0,0,1104,87.75,102
"2471","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:28","10/25/16 2:31","Surface",NA,"",NA,NA,197,199,166,32,2016-10-24 22:28:00,2016-10-24 22:31:00,0,0,1104,NA,198
"2472","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:31","10/25/16 2:33","Dive",1,"U",85,86.5,91,93,NA,NA,2016-10-24 22:31:00,2016-10-24 22:33:00,0,0,1105,85.75,92
"2473","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:33","10/25/16 2:36","Surface",NA,"",NA,NA,205,207,173,33,2016-10-24 22:33:00,2016-10-24 22:36:00,0,0,1105,NA,206
"2474","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:36","10/25/16 2:38","Dive",1,"U",65,66.5,93,95,NA,NA,2016-10-24 22:36:00,2016-10-24 22:38:00,0,0,1106,65.75,94
"2475","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 2:38","10/25/16 2:57","Surface",NA,"",NA,NA,1145,1147,850,296,2016-10-24 22:38:00,2016-10-24 22:57:00,0,0,1106,NA,1146
"2477","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 4:25","10/25/16 4:32","Dive",1,"U",380,387.5,463,465,NA,NA,2016-10-25 00:25:00,2016-10-25 00:32:00,5280,1,1107,383.75,464
"2478","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 4:32","10/25/16 4:59","Surface",NA,"",NA,NA,1593,1595,1440,154,2016-10-25 00:32:00,2016-10-25 00:59:00,0,0,1107,NA,1594
"2479","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 4:59","10/25/16 5:05","Dive",1,"U",324,331.5,387,389,NA,NA,2016-10-25 00:59:00,2016-10-25 01:05:00,0,0,1108,327.75,388
"2480","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 5:05","10/25/16 5:08","Surface",NA,"",NA,NA,163,165,153,11,2016-10-25 01:05:00,2016-10-25 01:08:00,0,0,1108,NA,164
"2481","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 5:08","10/25/16 5:16","Dive",1,"U",404,411.5,489,491,NA,NA,2016-10-25 01:08:00,2016-10-25 01:16:00,0,0,1109,407.75,490
"2482","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 5:16","10/25/16 5:19","Surface",NA,"",NA,NA,177,179,178,0,2016-10-25 01:16:00,2016-10-25 01:19:00,0,0,1109,NA,178
"2483","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 5:19","10/25/16 5:27","Dive",1,"U",500,511.5,491,493,NA,NA,2016-10-25 01:19:00,2016-10-25 01:27:00,0,0,1110,505.75,492
"2484","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 5:27","10/25/16 5:35","Surface",NA,"",NA,NA,477,479,416,62,2016-10-25 01:27:00,2016-10-25 01:35:00,0,0,1110,NA,478
"2485","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 5:35","10/25/16 5:46","Dive",1,"U",720,735.5,611,613,NA,NA,2016-10-25 01:35:00,2016-10-25 01:46:00,0,0,1111,727.75,612
"2486","Tt0022",110608,NA,"Transmission","Mk10",2,"10/25/16 5:46","10/25/16 5:57","Surface",NA,"",NA,NA,693,695,649,45,2016-10-25 01:46:00,2016-10-25 01:57:00,0,0,1111,NA,694
"2488","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 5:58","10/25/16 6:05","Dive",1,"U",372,379.5,459,461,NA,NA,2016-10-25 01:58:00,2016-10-25 02:05:00,60,1,1112,375.75,460
"2489","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 6:05","10/25/16 6:16","Surface",NA,"",NA,NA,645,647,521,125,2016-10-25 02:05:00,2016-10-25 02:16:00,0,0,1112,NA,646
"2490","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 6:16","10/25/16 6:21","Dive",1,"U",178,181.5,315,317,NA,NA,2016-10-25 02:16:00,2016-10-25 02:21:00,0,0,1113,179.75,316
"2491","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 6:21","10/25/16 6:45","Surface",NA,"",NA,NA,1419,1421,1283,137,2016-10-25 02:21:00,2016-10-25 02:45:00,0,0,1113,NA,1420
"2492","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 6:45","10/25/16 6:55","Dive",1,"U",768,783.5,613,615,NA,NA,2016-10-25 02:45:00,2016-10-25 02:55:00,0,0,1114,775.75,614
"2493","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 6:55","10/25/16 7:19","Surface",NA,"",NA,NA,1461,1463,896,566,2016-10-25 02:55:00,2016-10-25 03:19:00,0,0,1114,NA,1462
"2494","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 7:19","10/25/16 7:26","Dive",1,"U",316,323.5,369,371,NA,NA,2016-10-25 03:19:00,2016-10-25 03:26:00,0,0,1115,319.75,370
"2495","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 7:26","10/25/16 8:17","Surface",NA,"",NA,NA,3109,3111,2608,502,2016-10-25 03:26:00,2016-10-25 04:17:00,0,0,1115,NA,3110
"2496","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 8:17","10/25/16 8:24","Dive",1,"Square",300,307.5,407,409,NA,NA,2016-10-25 04:17:00,2016-10-25 04:24:00,0,0,1116,303.75,408
"2497","Tt0022",110608,NA,"Transmission","Mk10",1,"10/25/16 8:24","10/25/16 8:27","Surface",NA,"",NA,NA,169,171,154,16,2016-10-25 04:24:00,2016-10-25 04:27:00,0,0,1116,NA,170
