,DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep,start,end,t.diff,flag,divenum,depth,duration
3129,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 6:48,10/27/2016 7:00,Surface,NA,,NA,NA,719,721,418,302,10/27/2016 2:48,10/27/2016 3:00,0,0,1391,NA,720
3130,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 7:00,10/27/2016 7:07,Dive,1,U,640,655.5,389,391,NA,NA,10/27/2016 3:00,10/27/2016 3:07,0,0,1392,647.75,390
3131,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 7:07,10/27/2016 7:19,Surface,NA,,NA,NA,765,767,346,420,10/27/2016 3:07,10/27/2016 3:19,0,0,1392,NA,766
3132,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 7:19,10/27/2016 7:24,Dive,1,U,75,76.5,275,277,NA,NA,10/27/2016 3:19,10/27/2016 3:24,0,0,1393,75.75,276
3133,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 7:24,10/27/2016 7:40,Surface,NA,,NA,NA,943,945,274,670,10/27/2016 3:24,10/27/2016 3:40,0,0,1393,NA,944
3134,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 7:40,10/27/2016 7:48,Dive,1,U,332,339.5,475,477,NA,NA,10/27/2016 3:40,10/27/2016 3:48,0,0,1394,335.75,476
3135,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 7:48,10/27/2016 7:52,Surface,NA,,NA,NA,277,279,126,152,10/27/2016 3:48,10/27/2016 3:52,0,0,1394,NA,278
3136,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 7:52,10/27/2016 7:58,Dive,1,U,198,201.5,359,361,NA,NA,10/27/2016 3:52,10/27/2016 3:58,0,0,1395,199.75,360
3137,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 7:58,10/27/2016 8:43,Surface,NA,,NA,NA,2675,2677,1554,1122,10/27/2016 3:58,10/27/2016 4:43,0,0,1395,NA,2676
3140,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 19:57,10/27/2016 19:59,Dive,1,U,67,68.5,129,131,NA,NA,10/27/2016 15:57,10/27/2016 15:59,0,0,1396,67.75,130
3141,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 19:59,10/27/2016 20:00,Surface,NA,,NA,NA,39,41,28,12,10/27/2016 15:59,10/27/2016 16:00,0,0,1396,NA,40
3142,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 20:00,10/27/2016 20:11,Dive,1,U,166,169.5,657,659,NA,NA,10/27/2016 16:00,10/27/2016 16:11,0,0,1397,167.75,658
3143,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 20:11,10/27/2016 21:19,Surface,NA,,NA,NA,4079,4081,2369,1711,10/27/2016 16:11,10/27/2016 17:19,0,0,1397,NA,4080
3144,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 21:19,10/27/2016 21:29,Dive,1,U,476,483.5,633,635,NA,NA,10/27/2016 17:19,10/27/2016 17:29,0,0,1398,479.75,634
3145,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 21:29,10/27/2016 21:34,Surface,NA,,NA,NA,265,267,189,77,10/27/2016 17:29,10/27/2016 17:34,0,0,1398,NA,266
3146,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 21:34,10/27/2016 21:46,Dive,1,U,500,511.5,697,699,NA,NA,10/27/2016 17:34,10/27/2016 17:46,0,0,1399,505.75,698
3147,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 21:46,10/27/2016 21:49,Surface,NA,,NA,NA,235,237,190,46,10/27/2016 17:46,10/27/2016 17:49,0,0,1399,NA,236
3148,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 21:49,10/27/2016 22:00,Dive,1,Square,420,427.5,619,621,NA,NA,10/27/2016 17:49,10/27/2016 18:00,0,0,1400,423.75,620
3150,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:00,10/27/2016 22:03,Surface,NA,,NA,NA,215,217,181,35,10/27/2016 18:00,10/27/2016 18:03,0,0,1400,NA,216
3151,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:03,10/27/2016 22:12,Dive,1,U,372,379.5,549,551,NA,NA,10/27/2016 18:03,10/27/2016 18:12,0,0,1401,375.75,550
3152,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:12,10/27/2016 22:15,Surface,NA,,NA,NA,137,139,102,36,10/27/2016 18:12,10/27/2016 18:15,0,0,1401,NA,138
3153,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:15,10/27/2016 22:24,Dive,1,U,412,419.5,537,539,NA,NA,10/27/2016 18:15,10/27/2016 18:24,0,0,1402,415.75,538
3154,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:24,10/27/2016 22:26,Surface,NA,,NA,NA,127,129,107,21,10/27/2016 18:24,10/27/2016 18:26,0,0,1402,NA,128
3155,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:26,10/27/2016 22:32,Dive,1,U,103,104.5,371,373,NA,NA,10/27/2016 18:26,10/27/2016 18:32,0,0,1403,103.75,372
3156,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:32,10/27/2016 22:33,Surface,NA,,NA,NA,95,97,77,19,10/27/2016 18:32,10/27/2016 18:33,0,0,1403,NA,96
3157,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:33,10/27/2016 22:39,Dive,1,U,93,94.5,347,349,NA,NA,10/27/2016 18:33,10/27/2016 18:39,0,0,1404,93.75,348
3158,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:39,10/27/2016 22:41,Surface,NA,,NA,NA,97,99,89,9,10/27/2016 18:39,10/27/2016 18:41,0,0,1404,NA,98
3159,Tt0019,110606,NA,Transmission,Mk10,2,10/27/2016 22:41,10/27/2016 22:48,Dive,1,Square,75,76.5,413,415,NA,NA,10/27/2016 18:41,10/27/2016 18:48,0,0,1405,75.75,414
3161,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 22:48,10/27/2016 22:50,Surface,NA,,NA,NA,121,123,102,20,10/27/2016 18:48,10/27/2016 18:50,0,0,1405,NA,122
3162,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 22:50,10/27/2016 22:56,Dive,1,Square,71,72.5,371,373,NA,NA,10/27/2016 18:50,10/27/2016 18:56,0,0,1406,71.75,372
3163,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 22:56,10/27/2016 22:57,Surface,NA,,NA,NA,51,53,52,0,10/27/2016 18:56,10/27/2016 18:57,0,0,1406,NA,52
3164,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 22:57,10/27/2016 23:00,Dive,1,U,65,66.5,181,183,NA,NA,10/27/2016 18:57,10/27/2016 19:00,0,0,1407,65.75,182
3165,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 23:00,10/27/2016 23:01,Surface,NA,,NA,NA,101,103,76,26,10/27/2016 19:00,10/27/2016 19:01,0,0,1407,NA,102
3166,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 23:01,10/27/2016 23:07,Dive,1,Square,67,68.5,315,317,NA,NA,10/27/2016 19:01,10/27/2016 19:07,0,0,1408,67.75,316
3167,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 23:07,10/27/2016 23:09,Surface,NA,,NA,NA,157,159,102,56,10/27/2016 19:07,10/27/2016 19:09,0,0,1408,NA,158
3168,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 23:09,10/27/2016 23:16,Dive,1,Square,63,64.5,385,387,NA,NA,10/27/2016 19:09,10/27/2016 19:16,0,0,1409,63.75,386
3169,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 23:16,10/27/2016 23:18,Surface,NA,,NA,NA,109,111,106,4,10/27/2016 19:16,10/27/2016 19:18,0,0,1409,NA,110
3170,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 23:18,10/27/2016 23:22,Dive,1,Square,65,66.5,249,251,NA,NA,10/27/2016 19:18,10/27/2016 19:22,0,0,1410,65.75,250
3171,Tt0019,110606,NA,Transmission,Mk10,1,10/27/2016 23:22,10/27/2016 23:23,Surface,NA,,NA,NA,99,101,90,10,10/27/2016 19:22,10/27/2016 19:23,0,0,1410,NA,100
3173,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:00,10/28/2016 1:04,Dive,1,V,52.5,53,257,259,NA,NA,10/27/2016 21:00,10/27/2016 21:04,5820,1,1411,52.75,258
3174,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:04,10/28/2016 1:10,Surface,NA,,NA,NA,361,363,292,70,10/27/2016 21:04,10/27/2016 21:10,0,0,1411,NA,362
3175,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:10,10/28/2016 1:14,Dive,1,V,55.5,56.5,223,225,NA,NA,10/27/2016 21:10,10/27/2016 21:14,0,0,1412,56,224
3176,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:14,10/28/2016 1:16,Surface,NA,,NA,NA,129,131,55,75,10/27/2016 21:14,10/27/2016 21:16,0,0,1412,NA,130
3177,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:16,10/28/2016 1:20,Dive,1,U,52.5,53,229,231,NA,NA,10/27/2016 21:16,10/27/2016 21:20,0,0,1413,52.75,230
3178,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:20,10/28/2016 1:20,Surface,NA,,NA,NA,43,45,44,0,10/27/2016 21:20,10/27/2016 21:20,0,0,1413,NA,44
3179,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:20,10/28/2016 1:23,Dive,1,U,54.5,55,173,175,NA,NA,10/27/2016 21:20,10/27/2016 21:23,0,0,1414,54.75,174
3180,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:23,10/28/2016 1:24,Surface,NA,,NA,NA,27,29,27,1,10/27/2016 21:23,10/27/2016 21:24,0,0,1414,NA,28
3181,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:24,10/28/2016 1:25,Dive,1,U,49.5,50,103,105,NA,NA,10/27/2016 21:24,10/27/2016 21:25,0,0,1415,49.75,104
3182,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 1:25,10/28/2016 1:28,Surface,NA,,NA,NA,153,155,129,25,10/27/2016 21:25,10/27/2016 21:28,0,0,1415,NA,154
3184,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:29,10/28/2016 1:33,Dive,1,U,79,80.5,263,265,NA,NA,10/27/2016 21:29,10/27/2016 21:33,60,1,1416,79.75,264
3185,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:33,10/28/2016 1:39,Surface,NA,,NA,NA,381,383,185,197,10/27/2016 21:33,10/27/2016 21:39,0,0,1416,NA,382
3186,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:39,10/28/2016 1:44,Dive,1,U,57,58.5,273,275,NA,NA,10/27/2016 21:39,10/27/2016 21:44,0,0,1417,57.75,274
3187,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:44,10/28/2016 1:44,Surface,NA,,NA,NA,33,35,34,0,10/27/2016 21:44,10/27/2016 21:44,0,0,1417,NA,34
3188,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:44,10/28/2016 1:48,Dive,1,Square,51.5,52,223,225,NA,NA,10/27/2016 21:44,10/27/2016 21:48,0,0,1418,51.75,224
3189,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:48,10/28/2016 1:49,Surface,NA,,NA,NA,59,61,50,10,10/27/2016 21:48,10/27/2016 21:49,0,0,1418,NA,60
3190,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:49,10/28/2016 1:54,Dive,1,Square,59,60.5,289,291,NA,NA,10/27/2016 21:49,10/27/2016 21:54,0,0,1419,59.75,290
3191,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:54,10/28/2016 1:59,Surface,NA,,NA,NA,311,313,111,201,10/27/2016 21:54,10/27/2016 21:59,0,0,1419,NA,312
3192,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 1:59,10/28/2016 2:03,Dive,1,V,61,62.5,255,257,NA,NA,10/27/2016 21:59,10/27/2016 22:03,0,0,1420,61.75,256
3193,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 2:03,10/28/2016 3:02,Surface,NA,,NA,NA,3525,3527,1820,1706,10/27/2016 22:03,10/27/2016 23:02,0,0,1420,NA,3526
3195,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:02,10/28/2016 3:06,Dive,1,U,55.5,56.5,281,283,NA,NA,10/27/2016 23:02,10/27/2016 23:06,0,0,1421,56,282
3196,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:06,10/28/2016 3:07,Surface,NA,,NA,NA,57,59,58,0,10/27/2016 23:06,10/27/2016 23:07,0,0,1421,NA,58
3197,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:07,10/28/2016 3:11,Dive,1,V,53.5,54,235,237,NA,NA,10/27/2016 23:07,10/27/2016 23:11,0,0,1422,53.75,236
3198,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:11,10/28/2016 3:34,Surface,NA,,NA,NA,1369,1371,1193,177,10/27/2016 23:11,10/27/2016 23:34,0,0,1422,NA,1370
3199,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:34,10/28/2016 3:38,Dive,1,U,61,62.5,221,223,NA,NA,10/27/2016 23:34,10/27/2016 23:38,0,0,1423,61.75,222
3200,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:38,10/28/2016 3:47,Surface,NA,,NA,NA,561,563,326,236,10/27/2016 23:38,10/27/2016 23:47,0,0,1423,NA,562
3201,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:47,10/28/2016 3:49,Dive,1,U,50.5,51,99,101,NA,NA,10/27/2016 23:47,10/27/2016 23:49,0,0,1424,50.75,100
3202,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:49,10/28/2016 3:58,Surface,NA,,NA,NA,555,557,341,215,10/27/2016 23:49,10/27/2016 23:58,0,0,1424,NA,556
3203,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 3:58,10/28/2016 4:06,Dive,1,U,372,379.5,463,465,NA,NA,10/27/2016 23:58,10/28/2016 0:06,0,0,1425,375.75,464
3204,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 4:06,10/28/2016 4:44,Surface,NA,,NA,NA,2311,2313,1566,746,10/28/2016 0:06,10/28/2016 0:44,0,0,1425,NA,2312
3206,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 6:30,10/28/2016 6:40,Dive,1,U,656,671.5,625,627,NA,NA,10/28/2016 2:30,10/28/2016 2:40,6360,1,1426,663.75,626
3207,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 6:40,10/28/2016 6:56,Surface,NA,,NA,NA,949,951,582,368,10/28/2016 2:40,10/28/2016 2:56,0,0,1426,NA,950
3208,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 6:56,10/28/2016 7:00,Dive,1,U,54.5,55,233,235,NA,NA,10/28/2016 2:56,10/28/2016 3:00,0,0,1427,54.75,234
3209,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 7:00,10/28/2016 7:21,Surface,NA,,NA,NA,1295,1297,627,669,10/28/2016 3:00,10/28/2016 3:21,0,0,1427,NA,1296
3210,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 7:21,10/28/2016 7:29,Dive,1,U,348,355.5,455,457,NA,NA,10/28/2016 3:21,10/28/2016 3:29,0,0,1428,351.75,456
3211,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 7:29,10/28/2016 7:35,Surface,NA,,NA,NA,383,385,297,87,10/28/2016 3:29,10/28/2016 3:35,0,0,1428,NA,384
3212,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 7:35,10/28/2016 7:38,Dive,1,U,242,245.5,153,155,NA,NA,10/28/2016 3:35,10/28/2016 3:38,0,0,1429,243.75,154
3213,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 7:38,10/28/2016 7:39,Surface,NA,,NA,NA,61,63,56,6,10/28/2016 3:38,10/28/2016 3:39,0,0,1429,NA,62
3214,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 7:39,10/28/2016 7:41,Dive,1,Square,75,76.5,137,139,NA,NA,10/28/2016 3:39,10/28/2016 3:41,0,0,1430,75.75,138
3215,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 7:41,10/28/2016 7:45,Surface,NA,,NA,NA,203,205,171,33,10/28/2016 3:41,10/28/2016 3:45,0,0,1430,NA,204
3217,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 7:45,10/28/2016 7:47,Dive,1,U,52.5,53,153,155,NA,NA,10/28/2016 3:45,10/28/2016 3:47,0,0,1431,52.75,154
3218,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 7:47,10/28/2016 7:57,Surface,NA,,NA,NA,601,603,388,214,10/28/2016 3:47,10/28/2016 3:57,0,0,1431,NA,602
3219,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 7:57,10/28/2016 8:06,Dive,1,U,500,511.5,551,553,NA,NA,10/28/2016 3:57,10/28/2016 4:06,0,0,1432,505.75,552
3220,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 8:06,10/28/2016 8:11,Surface,NA,,NA,NA,307,309,209,99,10/28/2016 4:06,10/28/2016 4:11,0,0,1432,NA,308
3221,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 8:11,10/28/2016 8:19,Dive,1,U,324,331.5,459,461,NA,NA,10/28/2016 4:11,10/28/2016 4:19,0,0,1433,327.75,460
3222,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 8:19,10/28/2016 8:29,Surface,NA,,NA,NA,607,609,314,294,10/28/2016 4:19,10/28/2016 4:29,0,0,1433,NA,608
3223,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 8:29,10/28/2016 8:38,Dive,1,U,500,511.5,529,531,NA,NA,10/28/2016 4:29,10/28/2016 4:38,0,0,1434,505.75,530
3224,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 8:38,10/28/2016 8:48,Surface,NA,,NA,NA,619,621,340,280,10/28/2016 4:38,10/28/2016 4:48,0,0,1434,NA,620
3225,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 8:48,10/28/2016 8:59,Dive,1,U,512,527.5,605,607,NA,NA,10/28/2016 4:48,10/28/2016 4:59,0,0,1435,519.75,606
3226,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 8:59,10/28/2016 9:12,Surface,NA,,NA,NA,791,793,409,383,10/28/2016 4:59,10/28/2016 5:12,0,0,1435,NA,792
3228,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 9:12,10/28/2016 9:19,Dive,1,U,214,217.5,433,435,NA,NA,10/28/2016 5:12,10/28/2016 5:19,0,0,1436,215.75,434
3229,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 9:19,10/28/2016 9:24,Surface,NA,,NA,NA,313,315,203,111,10/28/2016 5:19,10/28/2016 5:24,0,0,1436,NA,314
3230,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 9:24,10/28/2016 9:34,Dive,1,U,492,499.5,599,601,NA,NA,10/28/2016 5:24,10/28/2016 5:34,0,0,1437,495.75,600
3231,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 9:34,10/28/2016 9:41,Surface,NA,,NA,NA,433,435,350,84,10/28/2016 5:34,10/28/2016 5:41,0,0,1437,NA,434
3232,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 9:41,10/28/2016 9:42,Dive,1,U,57,58.5,61,63,NA,NA,10/28/2016 5:41,10/28/2016 5:42,0,0,1438,57.75,62
3233,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 9:42,10/28/2016 10:07,Surface,NA,,NA,NA,1481,1483,1291,191,10/28/2016 5:42,10/28/2016 6:07,0,0,1438,NA,1482
3234,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 10:07,10/28/2016 10:16,Dive,1,U,444,451.5,565,567,NA,NA,10/28/2016 6:07,10/28/2016 6:16,0,0,1439,447.75,566
3235,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 10:16,10/28/2016 10:20,Surface,NA,,NA,NA,241,243,187,55,10/28/2016 6:16,10/28/2016 6:20,0,0,1439,NA,242
3236,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 10:20,10/28/2016 10:28,Dive,1,U,528,543.5,481,483,NA,NA,10/28/2016 6:20,10/28/2016 6:28,0,0,1440,535.75,482
3237,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 10:28,10/28/2016 10:36,Surface,NA,,NA,NA,431,433,376,56,10/28/2016 6:28,10/28/2016 6:36,0,0,1440,NA,432
3239,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 10:36,10/28/2016 10:44,Dive,1,U,476,483.5,521,523,NA,NA,10/28/2016 6:36,10/28/2016 6:44,0,0,1441,479.75,522
3240,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 10:44,10/28/2016 19:19,Surface,NA,,NA,NA,30870,30930,22926,7974,10/28/2016 6:44,10/28/2016 15:19,0,0,1441,NA,30900
3241,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 19:19,10/28/2016 19:28,Dive,1,U,230,233.5,551,553,NA,NA,10/28/2016 15:19,10/28/2016 15:28,0,0,1442,231.75,552
3242,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 19:28,10/28/2016 21:00,Surface,NA,,NA,NA,5499,5501,4258,1242,10/28/2016 15:28,10/28/2016 17:00,0,0,1442,NA,5500
3243,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 21:00,10/28/2016 21:04,Dive,1,U,95,96.5,215,217,NA,NA,10/28/2016 17:00,10/28/2016 17:04,0,0,1443,95.75,216
3244,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 21:04,10/28/2016 21:32,Surface,NA,,NA,NA,1715,1717,1273,443,10/28/2016 17:04,10/28/2016 17:32,0,0,1443,NA,1716
3245,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 21:32,10/28/2016 21:37,Dive,1,Square,154,157.5,287,289,NA,NA,10/28/2016 17:32,10/28/2016 17:37,0,0,1444,155.75,288
3246,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 21:37,10/28/2016 21:40,Surface,NA,,NA,NA,153,155,154,0,10/28/2016 17:37,10/28/2016 17:40,0,0,1444,NA,154
3247,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 21:40,10/28/2016 21:49,Dive,1,U,436,443.5,537,539,NA,NA,10/28/2016 17:40,10/28/2016 17:49,0,0,1445,439.75,538
3249,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 21:49,10/28/2016 21:51,Surface,NA,,NA,NA,147,149,143,5,10/28/2016 17:49,10/28/2016 17:51,0,0,1445,NA,148
3250,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 21:51,10/28/2016 22:00,Dive,1,U,404,411.5,521,523,NA,NA,10/28/2016 17:51,10/28/2016 18:00,0,0,1446,407.75,522
3251,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 22:00,10/28/2016 22:02,Surface,NA,,NA,NA,113,115,103,11,10/28/2016 18:00,10/28/2016 18:02,0,0,1446,NA,114
3252,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 22:02,10/28/2016 22:04,Dive,1,U,103,104.5,151,153,NA,NA,10/28/2016 18:02,10/28/2016 18:04,0,0,1447,103.75,152
3253,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 22:04,10/28/2016 22:06,Surface,NA,,NA,NA,83,85,84,0,10/28/2016 18:04,10/28/2016 18:06,0,0,1447,NA,84
3254,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 22:06,10/28/2016 22:13,Dive,1,U,380,387.5,455,457,NA,NA,10/28/2016 18:06,10/28/2016 18:13,0,0,1448,383.75,456
3255,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 22:13,10/28/2016 22:16,Surface,NA,,NA,NA,159,161,139,21,10/28/2016 18:13,10/28/2016 18:16,0,0,1448,NA,160
3256,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 22:16,10/28/2016 22:24,Dive,1,U,324,331.5,463,465,NA,NA,10/28/2016 18:16,10/28/2016 18:24,0,0,1449,327.75,464
3257,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 22:24,10/28/2016 22:43,Surface,NA,,NA,NA,1191,1193,1038,154,10/28/2016 18:24,10/28/2016 18:43,0,0,1449,NA,1192
3258,Tt0019,110606,NA,Transmission,Mk10,2,10/28/2016 22:43,10/28/2016 22:45,Dive,1,U,57,58.5,79,81,NA,NA,10/28/2016 18:43,10/28/2016 18:45,0,0,1450,57.75,80
3260,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 22:45,10/28/2016 23:42,Surface,NA,,NA,NA,3471,3473,2800,672,10/28/2016 18:45,10/28/2016 19:42,0,0,1450,NA,3472
3261,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 23:42,10/28/2016 23:50,Dive,1,U,348,355.5,443,445,NA,NA,10/28/2016 19:42,10/28/2016 19:50,0,0,1451,351.75,444
3262,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 23:50,10/28/2016 23:55,Surface,NA,,NA,NA,329,331,287,43,10/28/2016 19:50,10/28/2016 19:55,0,0,1451,NA,330
3263,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 23:55,10/28/2016 23:57,Dive,1,V,50.5,51,111,113,NA,NA,10/28/2016 19:55,10/28/2016 19:57,0,0,1452,50.75,112
3264,Tt0019,110606,NA,Transmission,Mk10,1,10/28/2016 23:57,10/29/2016 0:00,Surface,NA,,NA,NA,195,197,158,38,10/28/2016 19:57,10/28/2016 20:00,0,0,1452,NA,196
3265,Tt0019,110606,NA,Transmission,Mk10,1,10/29/2016 0:00,10/29/2016 0:07,Dive,1,U,300,307.5,411,413,NA,NA,10/28/2016 20:00,10/28/2016 20:07,0,0,1453,303.75,412
3266,Tt0019,110606,NA,Transmission,Mk10,1,10/29/2016 0:07,10/29/2016 0:12,Surface,NA,,NA,NA,309,311,290,20,10/28/2016 20:07,10/28/2016 20:12,0,0,1453,NA,310
3267,Tt0019,110606,NA,Transmission,Mk10,1,10/29/2016 0:12,10/29/2016 0:21,Dive,1,U,396,403.5,493,495,NA,NA,10/28/2016 20:12,10/28/2016 20:21,0,0,1454,399.75,494
3268,Tt0019,110606,NA,Transmission,Mk10,1,10/29/2016 0:21,10/29/2016 0:25,Surface,NA,,NA,NA,281,283,237,45,10/28/2016 20:21,10/28/2016 20:25,0,0,1454,NA,282
3272,Tt0019,110606,NA,Transmission,Mk10,5,10/29/2016 3:43,10/29/2016 3:45,Dive,1,V,81,82.5,121,123,NA,NA,10/28/2016 23:43,10/28/2016 23:45,0,0,1455,81.75,122
3273,Tt0019,110606,NA,Transmission,Mk10,5,10/29/2016 3:45,10/29/2016 4:32,Surface,NA,,NA,NA,2777,2779,2240,538,10/28/2016 23:45,10/29/2016 0:32,0,0,1455,NA,2778
